"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","0","0","1","0","4","0","1","2","7","20","3","0","0","1","1","10","4","0","2","0","0","0","1","0","5"
"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","5","0","2","8","3","2","2","10","2","0","5","0","2","1","3","2","5","0","2","0","0","0","0"
"0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","1","0","0","6","10","3","2","0","1","1","0","1","0","0","7","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"0","0","0","5","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","3","2","2","1","0","2","7","0","2","0","0","1","0"
"0","1","0","0","0","0","0","0","0","2","0","0","0","0","1","1","0","1","2","1","0","6","0","2","4","3","0","0","8","6","2","2","0","1","1","3","13","5","0","4","1","0","0","0","0","2","1","0"
"0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","4","0","0","0","7","0","1","3","1","3","0","0","0","1","10","0","9","1","0","1","4","0","0","0","0","0","2","6","9","1","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","2","2","0","3","5","4","6","8","4","2","0","0","1","0","15","16","3","3","8","6","1","10","0","0","1","1","0","0","0","5","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","13","20","21","2","0","0","1","7","0","1","5","1","8","5","1","0","0","4","2","1","1","6","0","0","0"
"0","1","0","0","1","0","0","4","0","1","0","0","0","0","0","0","0","4","1","8","5","0","4","1","3","12","5","8","4","6","5","0","2","1","0","0","0","1","0","0","2","0","1","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","2","1","0","0","0","0","0","8","1","2","0","0","0","0","0","0","0"
"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","14","6","2","8","0","0","1","0","0","1","0","0","0","4","2","1","0"
"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","4","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","7","1","3","0","0","0","2","6","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","3","16","4","1","1","40","3","5","40","8","3","6","0","0","2","0","0","0","0","0","0","0","2"
"0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","4","2","3","0","2","2","0","2","2","3","0","0","6","0","0","18","2","4","3","3","3","0","3","2","2","0","4","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","18","9","0","11","1","0","1","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","6","4","0","1","1","1","1","0","0","0","2","2","0","8","4","0","0","0","1","0","0","0","8"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","4","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","6","12","4","10","10","1","0","7","3","1","1","9","8","0","0","0","0","1","6","2","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","3","0","1","2","1","0","0","1","0","0","0","0","0","1","4","0","0","0","4","0","0","1","0","6"
"34","27","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","12","0","0","0","24","22","7","22","31","29","39","39","8","2","5","3","1","0","2","10","4","17","2","1","0","0","0"
"14","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","26","16","13","18","32","15","34","28","24","25","30","3","4","2","0","1","1","0","0","0","0","1","7","2","0","2","2","0"
"0","0","4","20","21","0","0","0","0","0","0","0","0","0","0","1","4","14","18","12","6","4","5","18","1","0","3","6","0","0","0","2","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0"
"0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0"
"0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","37","35","14","17","22","18","20","4","6","25","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","3","0","0","16","9","15","14","0","0","15","20","10","2","1","0","0","0","4","4","16","9","0","0","3","0","1","0","1","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","3","1","0","1","11","6","7","8","5","29","14","24","5","26","28","2","5","4","7","0","0","0","0","1","0","1","0","3","0","4","8","4"
"0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","29","37","13","2","13","11","14","22","28","6","29","13","0","0","0","14","15","1","2","0","0","0","3","0","2","2","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","4","1","5","14","18","31","14","25","13","8","0","3","12","4","7","13","12","17","11","16","41","11","10","11","0","0","0","0","1","1","0","0","0","1","3","2","1"
